"Country or Area","Year","Area","Sex","Age","Literacy","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Lao People's Democratic Republic","2015","Total","Both Sexes","95 +","Total","Census - de jure - complete tabulation","Final figure, complete","2019","5198",""
"Lao People's Democratic Republic","2015","Total","Both Sexes","95 +","Literate","Census - de jure - complete tabulation","Final figure, complete","2019","2120",""
"Lao People's Democratic Republic","2015","Total","Both Sexes","95 +","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2019","3078",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","15 - 19","Total","Census - de jure - complete tabulation","Final figure, complete","2009","647269",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","15 - 19","Literate","Census - de jure - complete tabulation","Final figure, complete","2009","552031",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","15 - 19","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2009","91126",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","15 - 19","Unknown","Census - de jure - complete tabulation","Final figure, complete","2009","4112",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","15 +","Total","Census - de jure - complete tabulation","Final figure, complete","2009","3404703",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","15 +","Literate","Census - de jure - complete tabulation","Final figure, complete","2009","2475296",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","15 +","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2009","895167",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","15 +","Unknown","Census - de jure - complete tabulation","Final figure, complete","2009","34240",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","20 - 24","Total","Census - de jure - complete tabulation","Final figure, complete","2009","515297",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","20 - 24","Literate","Census - de jure - complete tabulation","Final figure, complete","2009","423723",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","20 - 24","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2009","88018",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","20 - 24","Unknown","Census - de jure - complete tabulation","Final figure, complete","2009","3556",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","25 - 29","Total","Census - de jure - complete tabulation","Final figure, complete","2009","429609",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","25 - 29","Literate","Census - de jure - complete tabulation","Final figure, complete","2009","324088",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","25 - 29","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2009","102367",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","25 - 29","Unknown","Census - de jure - complete tabulation","Final figure, complete","2009","3154",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","30 - 34","Total","Census - de jure - complete tabulation","Final figure, complete","2009","359995",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","30 - 34","Literate","Census - de jure - complete tabulation","Final figure, complete","2009","266123",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","30 - 34","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2009","91286",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","30 - 34","Unknown","Census - de jure - complete tabulation","Final figure, complete","2009","2586",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","35 - 39","Total","Census - de jure - complete tabulation","Final figure, complete","2009","329777",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","35 - 39","Literate","Census - de jure - complete tabulation","Final figure, complete","2009","246397",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","35 - 39","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2009","81248",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","35 - 39","Unknown","Census - de jure - complete tabulation","Final figure, complete","2009","2132",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","40 - 44","Total","Census - de jure - complete tabulation","Final figure, complete","2009","265867",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","40 - 44","Literate","Census - de jure - complete tabulation","Final figure, complete","2009","198559",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","40 - 44","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2009","65541",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","40 - 44","Unknown","Census - de jure - complete tabulation","Final figure, complete","2009","1767",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","45 - 49","Total","Census - de jure - complete tabulation","Final figure, complete","2009","227167",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","45 - 49","Literate","Census - de jure - complete tabulation","Final figure, complete","2009","159839",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","45 - 49","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2009","65616",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","45 - 49","Unknown","Census - de jure - complete tabulation","Final figure, complete","2009","1712",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","50 - 54","Total","Census - de jure - complete tabulation","Final figure, complete","2009","177980",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","50 - 54","Literate","Census - de jure - complete tabulation","Final figure, complete","2009","108562",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","50 - 54","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2009","67415",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","50 - 54","Unknown","Census - de jure - complete tabulation","Final figure, complete","2009","2003",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","55 - 59","Total","Census - de jure - complete tabulation","Final figure, complete","2009","128331",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","55 - 59","Literate","Census - de jure - complete tabulation","Final figure, complete","2009","70767",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","55 - 59","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2009","55573",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","55 - 59","Unknown","Census - de jure - complete tabulation","Final figure, complete","2009","1991",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","60 - 64","Total","Census - de jure - complete tabulation","Final figure, complete","2009","105014",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","60 - 64","Literate","Census - de jure - complete tabulation","Final figure, complete","2009","47934",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","60 - 64","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2009","54687",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","60 - 64","Unknown","Census - de jure - complete tabulation","Final figure, complete","2009","2393",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","65 - 69","Total","Census - de jure - complete tabulation","Final figure, complete","2009","79540",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","65 - 69","Literate","Census - de jure - complete tabulation","Final figure, complete","2009","33575",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","65 - 69","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2009","43645",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","65 - 69","Unknown","Census - de jure - complete tabulation","Final figure, complete","2009","2320",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","70 - 74","Total","Census - de jure - complete tabulation","Final figure, complete","2009","59579",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","70 - 74","Literate","Census - de jure - complete tabulation","Final figure, complete","2009","21106",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","70 - 74","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2009","36257",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","70 - 74","Unknown","Census - de jure - complete tabulation","Final figure, complete","2009","2216",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","75 - 79","Total","Census - de jure - complete tabulation","Final figure, complete","2009","37172",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","75 - 79","Literate","Census - de jure - complete tabulation","Final figure, complete","2009","12409",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","75 - 79","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2009","23158",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","75 - 79","Unknown","Census - de jure - complete tabulation","Final figure, complete","2009","1605",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","80 - 84","Total","Census - de jure - complete tabulation","Final figure, complete","2009","22582",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","80 - 84","Literate","Census - de jure - complete tabulation","Final figure, complete","2009","5893",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","80 - 84","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2009","15591",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","80 - 84","Unknown","Census - de jure - complete tabulation","Final figure, complete","2009","1098",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","85 - 89","Total","Census - de jure - complete tabulation","Final figure, complete","2009","10328",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","85 - 89","Literate","Census - de jure - complete tabulation","Final figure, complete","2009","2569",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","85 - 89","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2009","7148",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","85 - 89","Unknown","Census - de jure - complete tabulation","Final figure, complete","2009","611",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","90 - 94","Total","Census - de jure - complete tabulation","Final figure, complete","2009","4745",""
"Lao People's Democratic Republic","2005","Total","Both Sexes","90 - 94","Literate","Census - de jure - complete tabulation","Final figure, complete","2009","941",""
